"","PP","Monitor","distance","lag","gams.coeff","p.value","p.value_adj","edge","max.distance","start.day","end.day","year","wind.speed","knots","PP.longitude","PP.latitude","M.longitude","M.latitude","avgPM","avgemissions","PM.NAdays","emissions.NAdays","total.days","inmapPM"
"105","PP2187","M48029-0059",2035.95974286231,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-108.4803,45.7747,-98.311692,29.275381,NA,8.73298780487805,92,10,91,1.41e-05
"106","PP2240","M48029-0059",1358.61335312567,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-96.4619,41.4275,-98.311692,29.275381,NA,4.39291304347826,92,0,91,1.82e-06
"107","PP2277","M48029-0059",1259.50220223694,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-96.7842,40.5589,-98.311692,29.275381,NA,14.9199213483146,92,3,91,2.88e-05
"108","PP2291","M48029-0059",1354.44692206869,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-95.9458,41.3297,-98.311692,29.275381,NA,49.0890113636364,92,4,91,1.745e-05
"109","PP2324","M48029-0059",1728.24203105423,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-114.6364,36.6531,-98.311692,29.275381,NA,8.40956060606061,92,26,91,0.00020958
"110","PP2341","M48029-0059",1664.4513806238,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-114.5917,35.1458,-98.311692,29.275381,NA,128.205314606742,92,3,91,NA
"111","PP2364","M48029-0059",2842.82847477496,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-71.4692,43.1411,-98.311692,29.275381,NA,103.283329411765,92,7,91,3e-08
"112","PP2367","M48029-0059",2892.07685907409,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-70.7842,43.0978,-98.311692,29.275381,NA,20.2991294117647,92,7,91,0
"113","PP2378","M48029-0059",2436.5108650525,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-74.6339,39.29,-98.311692,29.275381,NA,41.3092962962963,92,11,91,1.7e-07
"114","PP2384","M48029-0059",2382.01944416883,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-75.5015,39.6747,-98.311692,29.275381,NA,10.6472386363636,92,4,91,NA
"115","PP2403","M48029-0059",2539.71919574685,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-74.0719,40.7478,-98.311692,29.275381,NA,78.7622235294118,92,7,91,4.2e-07
"116","PP2408","M48029-0059",2463.97544865308,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-74.7325,40.1797,-98.311692,29.275381,NA,55.7943529411765,92,7,91,5.3e-07
"117","PP2442","M48029-0059",1255.48337106681,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-108.4814,36.69,-98.311692,29.275381,NA,32.40965,92,12,91,0.00109049
"118","PP2451","M48029-0059",1260.08475396342,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-108.4386,36.8006,-98.311692,29.275381,NA,43.4291445783133,92,9,91,0.00141595
"119","PP2480","M48029-0059",2584.18315029857,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-73.9646,41.573,-98.311692,29.275381,NA,32.9090909090909,92,4,91,9e-08
"120","PP2526","M48029-0059",2460.56904240758,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-75.9747,42.1117,-98.311692,29.275381,NA,38.8433536585366,92,10,91,NA
"121","PP2527","M48029-0059",2421.86925811755,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-76.9483,42.6789,-98.311692,29.275381,NA,50.3002168674699,92,9,91,NA
"122","PP2535","M48029-0059",2439.78988848537,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-76.6336,42.6028,-98.311692,29.275381,NA,8.47660869565217,92,0,91,NA
"123","PP2549","M48029-0059",2303.37840900184,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-78.93,42.97,-98.311692,29.275381,NA,73.901,92,91,91,NA
"124","PP2554","M48029-0059",2244.71128434838,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-79.35,42.49,-98.311692,29.275381,NA,62.6680273972603,92,19,91,1.1e-07
"125","PP26","M48029-0059",1210.88623415511,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-86.4567,33.2442,-98.311692,29.275381,NA,404.584034482759,92,5,91,0.00131401
"126","PP2629","M48029-0059",2568.93030321263,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-73.9797,41.2578,-98.311692,29.275381,NA,32.4795753424658,92,19,91,NA
"127","PP2642","M48029-0059",2409.63713697268,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-77.6294,43.2689,-98.311692,29.275381,NA,65.7547093023256,92,6,91,NA
"128","PP2706","M48029-0059",1632.62851837126,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-82.5431,35.4714,-98.311692,29.275381,NA,45.9779545454545,92,4,91,4.323e-05
"129","PP2708","M48029-0059",1938.14967799458,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-79.0492,35.595,-98.311692,29.275381,NA,40.1095730337079,92,3,91,NA
"130","PP2709","M48029-0059",2016.34115824715,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-78.0875,35.3775,-98.311692,29.275381,NA,47.5682375,92,12,91,NA
"131","PP2712","M48029-0059",1965.08823214173,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-79.0731,36.4833,-98.311692,29.275381,NA,321.256011111111,92,2,91,2.557e-05
